ID,AreaCodeID,CountryID,CountryRelevanceID,Values,FeatureVersionID
40067,11035,11035,1413,Buenos Aires,240067
40055,11216,11216,1413,"Caracas, Capital District",240055
40057,11216,11216,1413,Apure,240057
40059,11216,11216,1413,"San Francisco, Zulia",240059
40061,11216,11216,1413,"La Guaira, Vargas",240061
40064,11216,11216,1413,Bolivar State,240064
40066,11216,11216,1413,"Caracas, Capital District",240066
40073,11216,11216,1413,"San Cristobal, Tachira",240073
40075,11216,11216,1413,Caracas,240075
40077,11216,11216,1413,Tachira,240077
40079,11216,11216,1413,"Anaco, Anzoategui",240079
40096,11110,11110,1413,,240096
40097,11197,11197,1413,,240097
40117,11035,11035,1413,"Avenida Chivilcoy 3157, piso 2, departamento D, Buenos Aires",240117
40119,11211,11211,1413,"Flat 1 73a White Lion Street, Islington, London, N1 9PF",240119
40120,11211,11211,1413,"72 High Street Haslemere, Surrey, GU27 2LA",240120
40122,11066,11066,1413,"CR 15 # 146 29 Casa 1, Bogota, D.C.",240122
40124,11060,11060,1413,"5825 Tiz Road, Mississauga, Ontario, L5N0B6",240124
40125,11060,11060,1413,"731 States Street, Mississauga, Ontario, L5R 0B6",240125
40126,11060,11060,1413,"2 Robert Speck Parkway, 7th Floor, Mississauga, Ontario, L4Z 1H8",240126
40128,11035,11035,1413,"Nazarre 3336, Buenos Aires, 1417",240128
40130,11035,11035,1413,"Adolfo Carranza 2216, Buenos Aires",240130
40132,11035,11035,1413,"Libertador del Av. 6025 piso 4, Buenos Aires",240132
40173,11171,11171,1413,"29, ul. Novy Arbat, Moscow, 121099",240173
40175,11209,11209,1413,"House 34/2, Kievskaya Street, Simferopol, Crimea, 295017",240175
40178,11209,11209,1413,"House 16, Borodina Street, Simferopol, Crimea, 295033",240178
40182,11171,11171,1413,"1, Korabelnaya Str., Yaroslavl, 150006",240182
40184,11171,11171,1413,"5, Zavodskaya St., Zelenodolsk, Republic of Tatarstan, 422546",240184
40186,11209,11209,1413,"House 14, Kuibysheva Street, Feodosia, Crimea, 298100",240186
40189,11171,11171,1413,"46, Chkalovskii Prospect, St. Petersburg, 197376",240189
40191,11171,11171,1413,"123 Babushkina Street, St. Petersburg, 192012",240191
40196,11171,11171,1413,"Km Mzhd Kievsko 5-I d. 1, Str. 1, 2, Komnata 21, Moscow, 121059",240196
40209,11216,11216,1413,"Via principal Carapal, El Callao, Bolivar",240209
40210,11216,11216,1413,"Zona Industrial Caratal, El Callao, Bolivar",240210
40217,11109,11109,1413,"No. 5, 10th Baharestan, Pasdaran Street, Tehran",240217
40219,11109,11109,1413,,240219
40221,11109,11109,1413,"No. 59, West Taban Street, Jordon (Nelson Mandela) Street, Tehran",240221
40223,11109,11109,1413,"No. 41, Joibar Street, Fatemi Square, Tehran",240223
40226,11109,11109,1413,"No. 192, Pardis 1 Market, Kish Island, 794188338",240226
40346,11210,11210,1413,,240346
40231,11109,11109,1413,"No. 22, First Floor, Islaelzadeh Building, Shahid Javad Ghanbari Street, Bazargan, Maku Free Trade Zone",240231
40234,11109,11109,1413,"No. 77, Commercial Center Market (Bazar Markazi Tejari), Ferdosi Street, Kish Island",240234
40235,11210,11210,1413,"14th Floor, Office 1401, Al Owais Business Tower, 53, 24th Street, Al Sabkha-115, Deira, Dubai",240235
40238,11205,11205,1413,"Tayahatun Mah., Tclar Sok. No: 83, Mercan Kaps-Kapal Car, Eminonu, Istanbul",240238
40345,11205,11205,1413,,240345
40242,11210,11210,1413,"1805, Al Owais Tower, Baniyas Road, Deira, Dubai",240242
40243,11210,11210,1413,P.O. Box 31662,240243
40246,11210,11210,1413,"1805, Al Owais Tower, Binias Road, Deira, Dubai",240246
40247,11210,11210,1413,P.O. 31622,240247
40249,11109,11109,1413,,240249
40252,11210,11210,1413,"Office 503, Centurion Star Building B, Al Etihad Road, Port Saeed, Dubai",240252
40253,11210,11210,1413,P.O. 185331,240253
40259,11155,11155,1413,"2 Cuadras Aloeste y 3 Cuadras Alnorte, Managua",240259
40258,11210,11210,1413,"Office 503, Centurion Star Building B, Al Etihad Road, Port Saeed, Dubai",240258
40260,11210,11210,1413,P.O. Box 185331,240260
40264,11109,11109,1413,,240264
40267,11109,11109,1413,,240267
40271,11109,11109,1413,"No. 2486, Tolu Shopping Center, Vali Asr Street, Tavanir Street, Tehran, 1434853851",240271
40270,11109,11109,1413,,240270
40274,11109,11109,1413,,240274
40276,11109,11109,1413,,240276
40279,11109,11109,1413,,240279
40282,11109,11109,1413,,240282
40285,11109,11109,1413,,240285
40287,11109,11109,1413,,240287
40289,11109,11109,1413,,240289
40291,11109,11109,1413,"34 Ayazi Alley Morghab Street, Khoramashar Street, Tehran, 1553633913",240291
40292,11109,11109,1413,"km 20 Damavand Road, Pardis Technologies Park, Noavari Fourth Avenue, No. 46, Tehran",240292
40297,11109,11109,1413,,240297
40301,11109,11109,1413,,240301
40303,11109,11109,1413,,240303
40305,11109,11109,1413,,240305
40309,11109,11109,1413,Tehran,240309
40311,11109,11109,1413,Tehran,240311
40313,11109,11109,1413,,240313
40315,11109,11109,1413,"No. 6, West Zartosht Ave, Between Joybar & Valiasr, Tehran",240315
40316,11109,11109,1413,"West Zoroaster, Between Joybar and Valiasr, No. 6, Box: 42670, Tehran",240316
40317,11109,11109,1413,"First Floor, No. 10, The 11th Alley, Prideful Streets, Martyr Beheshti, Sarafraz Street, Beheshti Avenue, Tehran",240317
40318,11109,11109,1413,"No. 1, Next to Mehr Credit Institute, Zartosht Street, Tehran, 1415863911",240318
40320,11109,11109,1413,"4th Floor, Number 4, Ziba Alley, below the Zafar Gas Station, Shariati Street, Tehran",240320
40322,11109,11109,1413,,240322
40324,11109,11109,1413,,240324
40326,11212,11212,1413,"San Antonio, TX",240326
40328,11212,11212,1413,"Wilmington, DE",240328
40330,11216,11216,1413,"Av. Universidad, Esq. de Traposos a Colon, P-1, Torre BANDES, CARACAS, DISTRITO FEDERAL, 1010",240330
40331,11216,11216,1413,"Edificio Fondo de Inversiones de Venezuela Avenida Norte 1, Esquina Colon a Traposos, Caracas",240331
40333,11213,11213,1413,"Zabala 1338, Montevideo, 11000",240333
40335,11216,11216,1413,"Av Venezuela, Torre Banco Bicentenario, P.P, El Rosal, Caracas, Distrito Capital",240335
40337,11216,11216,1413,"Av Universidad Esq. de Sociedad, Torre Banco de Venezuela, Caracas, Distrito Federal",240337
40339,11049,11049,1413,"Calle Belisario Salinas No 520, esquina, Sanchez Lima, La Paz, La Paz",240339
40344,11205,11205,1413,,240344
40353,11212,11212,1413,"San Antonio, TX",240353
40356,11212,11212,1413,"San Antonio, TX",240356
40360,11212,11212,1413,"Sunny Isles, FL",240360
40404,11128,11128,1413,"80 Broad Street, Monrovia",240404
40407,11096,11096,1413,"2, Gounari Street, Piraeus, Athens, 185 31",240407
40409,11096,11096,1413,"2 D Gounari Street, Piraeus",240409
40418,11171,11171,1413,Moscow,240418
40420,11171,11171,1413,Moscow,240420
40421,11145,11145,1413,,240421
40423,11171,11171,1413,Moscow,240423
40425,11171,11171,1413,Moscow,240425
42272,11171,11171,1413,,242272
40428,11171,11171,1413,Moscow,240428
42273,11171,11171,1413,,242273
40431,11171,11171,1413,,240431
42092,11171,11171,1413,Moscow,242092
40434,11171,11171,1413,"d. 14 korp. 1 pom. Khll/kom. 1, ul., Sokolovo-Meshcherskaya Moscow, Moscow, 125466",240434
40436,11171,11171,1413,"d. 2 korp. 2 pom. 1, ul., Kominterna Moscow, Moscow, 129344",240436
40438,11171,11171,1413,"11/2, ul., Sadovaya-Chernogryazskaya Moscow, Moscow, 105064",240438
40446,11171,11171,1413,Moscow,240446
40450,11171,11171,1413,Moscow,240450
40452,11171,11171,1413,Moscow,240452
40454,11171,11171,1413,Moscow,240454
40456,11171,11171,1413,Moscow,240456
40458,11171,11171,1413,Moscow,240458
40460,11171,11171,1413,Moscow,240460
40462,11171,11171,1413,Moscow,240462
40464,11171,11171,1413,Moscow,240464
40467,11128,11128,1413,"80 Broad Street, Monrovia",240467
40474,11216,11216,1413,"Caracas, Capital District",240474
40476,11110,11110,1413,Baghdad,240476
40477,11205,11205,1413,Samsun,240477
40479,11205,11205,1413,,240479
40480,11045,11045,1413,,240480
40482,11205,11205,1413,Samsun,240482
40483,11110,11110,1413,"al-Qa'im, Anbar Province",240483
40484,11205,11205,1413,Mersin Province,240484
40487,11205,11205,1413,,240487
40488,11118,11118,1413,Mombasa,240488
40489,11118,11118,1413,Nairobi,240489
40491,11110,11110,1413,,240491
40492,11197,11197,1413,"Hajin, Dayr az Zawr Province",240492
40493,11205,11205,1413,Sanliurfa,240493
40503,11128,11128,1413,"80 Broad Street, Monrovia",240503
40517,11110,11110,1413,Erbil,240517
40526,11110,11110,1413,Baghdad,240526
40528,11109,11109,1413,Tehran,240528
40529,11197,11197,1413,,240529
40531,11109,11109,1413,Tehran,240531
40532,11197,11197,1413,,240532
40654,11171,11171,1413,,240654
40629,11171,11171,1413,,240629
40628,11171,11171,1413,Chechen Republic,240628
40543,11171,11171,1413,Chechen Republic,240543
40548,11216,11216,1413,Caracas,240548
40546,11216,11216,1413,"Av. Urdaneta, Esquina Las Carmelitas, Edif. Banco Central, Caracas",240546
40547,11216,11216,1413,"Av. Urdaneta, Esquina de Carmelitas, Distrito Capital, Caracas, 1010",240547
40559,11171,11171,1413,"house 9/26, building 1, Shchipok street, Moscow, 115054",240559
40562,11045,11045,1413,"Eglantierlaan 15, Antwerpen, 2020",240562
40564,11045,11045,1413,"Frankrijklei 156 (5deV), Antwerpen, 2000",240564
40566,11045,11045,1413,"Frankrijklei 156, 5eVerd, Antwerpen, 2000",240566
40568,11211,11211,1413,"Mansion House Manchester Road, Altrincham Cheshire, WA14 4RW",240568
40570,11126,11126,1413,,240570
40580,11216,11216,1413,"Caracas, Capital District",240580
41855,11210,11210,1413,Dubai,241855
40596,11098,11098,1413,"Ayutla, San Marcos",240596
72030,11098,11098,1413,Tecun Uman,272030
72031,11098,11098,1413,Guatemala City,272031
72032,11143,11143,1413,Tapachula,272032
72033,11143,11143,1413,Mexico City,272033
40598,11098,11098,1413,"6 Calle 5-181, Tecun Uman Zona 2, Ayutla, San Marcos",240598
40599,11098,11098,1413,"Kilometro 252 y medio, Tecun Uman, San Marcos",240599
40601,11098,11098,1413,"5 Calle, 1-35, Zona 1, Tecun Uman, Ayutla, San Marcos",240601
41912,11098,11098,1413,"1 Avenida 1-51, zona 1, Ayutla, San Marcos",241912
40617,11098,11098,1413,"Kilometro 252 y medio, Tecun Uman, San Marcos",240617
40619,11098,11098,1413,"3A. Avenida 2-10 Zona 1, Tecun Uman, Ayutla, San Marcos",240619
40621,11098,11098,1413,"05 Calle, Zona 1, Tecun Uman, San Marcos",240621
40623,11098,11098,1413,"2o Callejon, Caserio las Delicias, Ayutla, San Marcos",240623
40662,11109,11109,1413,"No. 38, Avenue Karim Khan Zand Blvd., Hafte Tir Square, Tehran, 1584893313",240662
40663,11109,11109,1413,"No. 38, Karim Khan Zand Street, Haft Tir Square, Tehran, 1584851181",240663
40665,11109,11109,1413,"East 9th Floor, Building No. 46, Karimkhan Zand Boulevard, Near by Ansar Bank, Hafte-E-Tir Square, Tehran, 1584893117",240665
40666,11109,11109,1413,"Site 3, Mahshahr, 1584851181",240666
40668,11109,11109,1413,,240668
40670,11109,11109,1413,,240670
40672,11109,11109,1413,,240672
40674,11109,11109,1413,"Bandar Imam Petrochemical Complex, Bandar Imam Khomeini, Khuzestan",240674
40679,11109,11109,1413,"No. 48, Saadat Abad, Farahzadi Boulevard, Nakhlestan Street, Golestan Alley-I, Tehran, 1517769513",240679
40682,11109,11109,1413,"3rd Floor, No. 24, Kafi Abadi Street, Pesyan Street, Moghadas Ardebili Avenue, Zaferanieh, Tehran, 1987957553",240682
40690,11109,11109,1413,"Beginning of Kashan Boulevard, Second Floor, No. 2, Shahrekord",240690
40691,11109,11109,1413,"P.O. Box 1517769513, Tehran",240691
40677,11109,11109,1413,,240677
40681,11109,11109,1413,,240681
40695,11109,11109,1413,,240695
40698,11109,11109,1413,,240698
40701,11109,11109,1413,"4th Floor, No 22, 16th Avenue, Khlid Islomboli Street, Tehran, 1513643911",240701
40702,11109,11109,1413,"5th Street, Ahmed Ghasir Street, Khaled Eslamboli Avenue 22, Tehran",240702
40706,11109,11109,1413,,240706
40716,11166,11166,1413,"44th Floor Pbcom Tower Ayala Avenue, Makati, 1226",240716
40717,11166,11166,1413,"19th Floor Antel 2000 Corporate Center, 121 Valero St, Salcedo Village, Makati City, 1226",240717
40718,11166,11166,1413,"PAFC Industrial Park, Barangay Batangas II, Mariveles, Bataan, 2105",240718
40709,11109,11109,1413,,240709
40711,11109,11109,1413,"Shahid Vahid Dastgerdi Street, Naseri St., Kian St. 11th Floor Unit 3, Tehran",240711
40713,11109,11109,1413,"Afrigha Boulevard, Below the JahanKodak, No. 9th Street, Petrochemical Trading Building, 7/5000 5th floor, Unit 21, Tehran",240713
40715,11109,11109,1413,About 8 km southwest of Borujen City,240715
40720,11109,11109,1413,"Afar Blvd - Below Shahid Hemmat Bridge - Ninth Gandhi Side - Building No. 2 Petrochemical Company - First Floor, Tehran",240720
40763,11109,11109,1413,Ilam - Chawar - Ilam Petrochemical Complex,240763
40723,11210,11210,1413,Dubai Airport Free Zone,240723
40726,11109,11109,1413,,240726
40728,11109,11109,1413,"No 17, Shahid Khalilzadeh Ally, Vanak Square, Valiasr Street, Tehran, 1965754351",240728
40729,11109,11109,1413,"Block 6, Petrochemical Zone Site 2, Special Economic Zone, Imam Khomeini Port, Mahshahr, Tehran, 1965754351",240729
40730,11109,11109,1413,"Site 2, Central Office Address, Special Industrial Zone, Mahshahr, Khuzestan",240730
40731,11109,11109,1413,"Site 2, Karoon Petrochemical Complex, 6358159385",240731
40733,11109,11109,1413,"P.O. Box 1969754351, Tehran",240733
40735,11109,11109,1413,"Complex of Petrochemical Projects, Triangular Site, P.O. Box 9531795616, Assaluyeh, Bushehr",240735
40736,11109,11109,1413,"Khalid Islumboli Street, Fifth Alley, No. 22, Second Floor, Tehran, 1513643911",240736
40738,11109,11109,1413,"Unit 14, 3rd Floor, No. 22, 5th Alley, Vozara St (Khalede Eslamboli), District 6, Tehran",240738
40740,11109,11109,1413,"Unit 501, Fifth Floor, Block 8, Shahid Beheshti Street, Ahmad Qasir, Bukharest Avenue, 1513645311",240740
40742,11109,11109,1413,"No. 38, Karimkhan Zand Boulevard, Haft Tir Square, Tehran, 158489331",240742
40743,11109,11109,1413,"P.O. Box 1584851181, Tehran",240743
40745,11109,11109,1413,,240745
40747,11109,11109,1413,"Karim Khan Zand Street, Haft Tir Square, Tehran",240747
40749,11109,11109,1413,"Site 3, Economic Special Zone, Bandar-e Emam Khomeyni, Bandar Mahshar, Khuzestan Province, 6356178755",240749
40750,11109,11109,1413,"Floor 7, Bldg No. 46, First of Karim Khan Zand St., & Tir Square, Tehran",240750
40751,11109,11109,1413,"Petrochemical Complex, Pars Special Economic Zone, Assaluye, Bushehr Province",240751
40756,11109,11109,1413,,240756
40758,11109,11109,1413,,240758
40766,11210,11210,1413,,240766
40761,11109,11109,1413,,240761
40768,11120,11120,1413,Pyongchon,240768
40792,11110,11110,1413,Basrah,240792
40790,11110,11110,1413,"Al Jadriya District, Baghdad",240790
40834,11126,11126,1413,"Salame Building, Beit Mery",240834
40838,11210,11210,1413,"Meadows 2, Street 3, Villa 5, Dubai",240838
40840,11197,11197,1413,"Al Shurafa Building Aman Group, Al Moutanabi Street, Lattika",240840
48382,11205,11205,1413,"Yenisehir Mahallesi Ataturk Bulvari Yalim Apt. 61/1-A, Iskenderun Hatay",248382
48383,11210,11210,1413,,248383
40845,11210,11210,1413,"Meadows 1, Street 13, Villa 38, Dubai",240845
40846,11197,11197,1413,"Adawai Area Rawdet Aleman Bld, 1st Floor, Damascus City",240846
48381,11205,11205,1413,"Yenisehir Mahallesi Ataturk Bulvari Yalim, Apt 61/1-A, Iskenderun Hatay",248381
40850,11197,11197,1413,Homs,240850
40852,11197,11197,1413,,240852
40854,11197,11197,1413,Damascus,240854
40856,11197,11197,1413,,240856
40858,11197,11197,1413,Lattakia,240858
40860,11197,11197,1413,"Al Najmeh Square - Abou Romaaneh 6737, Damascus",240860
40862,11197,11197,1413,"Shukri Al Quatli Street, P.O. Box 6311, Damascus",240862
40864,11126,11126,1413,Beirut,240864
40866,11126,11126,1413,"Azarieh street - Azarieh building, Beirut",240866
40895,11155,11155,1413,"Villa Barcelona De La Embajada De Espana, 100 Metros Al Este Casa 17, Managua",240895
40899,11391,11391,1413,,240899
41119,11391,11391,1413,,241119
40903,11391,11391,1413,"5th Floor, 551, Jiuru 1st Road, Sanmin District, Kaohsiung City, 80764",240903
40905,11391,11391,1413,"5F-2 No 551 Jiouru 1st Road, Sanmin District, Kaohsiung",240905
40907,11391,11391,1413,"4FL No. 198 Wencheng 2nd Road, Chengde Village, North District, Tainan",240907
40909,11391,11391,1413,"193 San Kuan Rd, Tainan City, 70247",240909
40912,11391,11391,1413,"Care of Jui Zong Ship Management Co Ltd, 5th Floor, 551, Jiuru 1st Road, Sanmin District, Kaohsiung, 80764",240912
40914,11247,11247,1413,"Room B, 21/F Kaikwong Commercial Building, 332 Lockhart Road, Wan Chai",240914
40917,11391,11391,1413,"5FL-2 No. 551 Jiouru 1st Road Sanmin Dist., Kaohsiung, 80764",240917
40919,11391,11391,1413,"5th Floor, 551, Jiuru 1st Road, Sanmin District, Kaohsiung City, 80764",240919
40927,11073,11073,1413,"Street 30, Number 512 between 5th and 7th, Miramar, Havana, Playa",240927
40928,11073,11073,1413,"Calzada de Infanta No. 16, Havana",240928
60709,11109,11109,1413,Tehran,260709
40939,11109,11109,1413,,240939
40940,11109,11109,1413,,240940
40941,11109,11109,1413,,240941
40942,11109,11109,1413,,240942
40943,11109,11109,1413,,240943
40946,11109,11109,1413,,240946
40945,11109,11109,1413,,240945
40948,11217,11217,1413,Ho Chi Minh City,240948
40950,11109,11109,1413,,240950
40952,11216,11216,1413,"Caracas, Capital District",240952
40954,11216,11216,1413,"Caracas, Capital District",240954
40958,11216,11216,1413,Aragua,240958
40965,11109,11109,1413,,240965
40964,11109,11109,1413,,240964
40966,11109,11109,1413,,240966
40963,11160,11160,1413,Balochistan,240963
40968,11126,11126,1413,"Harat Hreiq, Beirut",240968
41030,11126,11126,1413,Beirut,241030
41031,11126,11126,1413,Beirut,241031
41032,11126,11126,1413,,241032
40994,11162,11162,1413,Panama City,240994
40996,11162,11162,1413,Panama City,240996
40998,11066,11066,1413,"Calle 79 42 318, Barranquilla, Atlantico",240998
41000,11066,11066,1413,"Calle 128 B 78 90, Bogota, D.C., 1103",241000
41002,11143,11143,1413,Mexico City,241002
41006,11138,11138,1413,Kidal,241006
41007,11138,11138,1413,Nara,241007
41113,11216,11216,1413,"Caracas, Capital District",241113
41017,11247,11247,1413,"Room C, 25/F Cheuk Nang Plaza, 250 Hennessy Road, Wan Chai",241017
41019,11210,11210,1413,Dubai,241019
41021,11210,11210,1413,"Rakeem Building, Ras Al Khaimah Economic Zone, Ras-Al-Khaimah",241021
41129,11210,11210,1413,"P.O. Box 40803, Ras-Al-Khaimah",241129
41130,11162,11162,1413,P.O. Box 0843-01732,241130
41033,11138,11138,1413,,241033
41122,11216,11216,1413,"Caracas, Capital District",241122
41123,11216,11216,1413,"Caracas, Capital District",241123
41124,11216,11216,1413,"Caracas, Capital District",241124
41125,11216,11216,1413,"Caracas, Capital District",241125
41037,11216,11216,1413,"Caracas, Capital District",241037
41051,11110,11110,1413,"Palestine Street, DIST 505 ST 60 H 19, Baghdad",241051
41046,11110,11110,1413,,241046
41048,11110,11110,1413,,241048
41050,11110,11110,1413,,241050
41059,11109,11109,1413,"Number 8, Keyvan 2 Building, between 2nd & 3rd Western Avenue, Mohaberat Street, Shahinshahr, Esfahan",241059
41062,11045,11045,1413,"Bleidenhoek 34, 2230 Herselt",241062
41064,11045,11045,1413,Vriesenhof 3000 Leuven,241064
41066,11065,11065,1413,"Unit 911, Building Number 7, Hengda House, Sha County, Sanming City, Fujian Province",241066
